지역코드,지역명,날짜,평균기온,최저기온,최고기온,강수량,평균습도,일조시간,일사량,전년_평균기온,전년_강수량,전년_일조시간,전년_일사량,전년_평균습도
226,보은,2021-06-23,18.9,16.4,21.8,0.8,88.1,0.2,,25.2,,6.1,,67.4
226,보은,2021-06-24,21.2,15.6,27.4,0.0,79.1,7.5,,22.1,3.5,0.0,,76.6
226,보은,2021-06-25,22.5,16.7,29.8,18.3,77.4,8.8,,21.7,2.2,0.0,,87.0
226,보은,2021-06-26,21.0,18.6,25.7,3.8,87.5,1.3,,22.4,0.4,3.5,,75.9
226,보은,2021-06-27,23.0,17.3,28.2,,75.1,9.5,,22.9,0.0,3.9,,76.3
226,보은,2021-06-28,23.0,18.7,28.3,,75.0,5.4,,23.6,,8.1,,73.8
226,보은,2021-06-29,22.5,16.9,29.3,1.2,81.0,7.3,,21.1,40.1,0.1,,84.3
226,보은,2021-06-30,23.3,19.9,29.0,,81.5,5.1,,20.4,24.2,0.0,,89.5
226,보은,2021-07-01,24.4,18.2,30.9,,74.0,10.2,,20.6,0.9,0.4,,79.5
226,보은,2021-07-02,24.0,17.9,30.1,,68.9,7.3,,22.5,,7.0,,75.9
226,보은,2021-07-03,21.5,19.5,24.4,36.4,86.9,0.1,,20.5,2.1,0.1,,79.4
226,보은,2021-07-04,22.7,20.6,25.0,9.1,86.1,0.0,,21.3,0.2,2.0,,78.6
226,보은,2021-07-05,21.9,19.8,25.0,4.5,86.9,0.1,,22.5,,4.6,,77.4
226,보은,2021-07-06,22.5,20.0,25.7,12.2,93.4,1.2,,22.9,1.5,5.2,,82.1
226,보은,2021-07-07,24.7,21.6,27.5,6.6,91.5,0.0,,23.5,0.0,3.3,,82.9
226,보은,2021-07-08,24.8,21.7,29.7,48.6,88.0,3.9,,23.2,,6.5,,81.6
226,보은,2021-07-09,24.9,21.1,29.5,2.2,82.0,6.7,,24.5,,11.4,,75.6
226,보은,2021-07-10,24.5,21.1,30.3,15.5,84.6,5.4,,23.2,6.4,1.6,,88.1
226,보은,2021-07-11,24.0,20.7,29.8,0.4,88.9,2.7,,24.4,,3.9,,80.6
226,보은,2021-07-12,26.3,21.0,32.7,,83.4,6.8,,20.8,23.6,0.0,,87.1
226,보은,2021-07-13,27.1,22.7,32.7,,83.5,8.7,,18.5,99.6,0.0,,89.6
226,보은,2021-07-14,27.2,22.6,33.0,,80.9,9.0,,19.1,1.8,0.0,,91.8
226,보은,2021-07-15,25.7,22.1,32.9,24.3,88.6,5.4,,19.6,1.6,2.4,,89.6
226,보은,2021-07-16,25.4,21.0,31.7,0.0,84.1,8.4,,21.7,,7.2,,82.5
226,보은,2021-07-17,25.1,20.4,29.8,,80.1,7.3,,22.8,,6.5,,82.8
226,보은,2021-07-18,25.7,20.5,31.4,,77.6,10.2,,22.9,,8.8,,72.1
226,보은,2021-07-19,25.0,22.2,30.3,1.0,85.6,3.5,,23.6,3.0,1.6,,81.8
226,보은,2021-07-20,25.6,21.9,30.1,,85.4,4.8,,23.8,18.2,0.2,,87.9
226,보은,2021-07-21,26.6,20.1,33.0,,73.6,11.7,,24.4,0.1,9.7,,76.3
226,보은,2021-07-22,26.2,20.1,32.4,,77.3,11.5,,21.9,37.5,0.0,,96.9
226,보은,2021-07-23,26.5,20.7,32.8,,78.0,11.7,,21.0,47.9,0.0,,92.3
226,보은,2021-07-24,26.6,21.8,33.2,,78.9,9.9,,20.8,15.1,0.0,,91.9
226,보은,2021-07-25,26.1,21.4,31.1,,79.5,8.0,,21.5,10.9,0.8,,94.8
226,보은,2021-07-26,26.5,21.1,32.9,,76.8,12.5,,22.5,0.8,0.2,,93.4
226,보은,2021-07-27,26.8,20.3,32.9,,74.4,12.6,,22.8,0.7,0.0,,89.4
226,보은,2021-07-28,27.0,21.7,33.4,,73.3,11.4,,22.3,8.2,0.0,,94.6
226,보은,2021-07-29,27.1,22.1,33.5,,78.5,8.5,,22.5,89.2,0.0,,97.5
226,보은,2021-07-30,28.0,23.3,34.1,,75.0,11.6,,23.1,131.5,0.3,,95.5
226,보은,2021-07-31,28.3,24.4,34.2,3.1,76.5,9.7,,25.2,0.0,3.3,,88.5
226,보은,2021-08-01,25.7,21.9,33.3,44.4,85.0,4.1,,24.5,14.4,2.3,,92.3
226,보은,2021-08-02,24.7,22.6,28.9,7.2,92.6,1.0,,25.8,4.0,0.6,,88.3
226,보은,2021-08-03,26.1,23.0,30.5,7.2,86.9,3.9,,24.7,7.7,0.5,,89.8
226,보은,2021-08-04,26.9,23.4,32.7,0.2,83.9,7.9,,24.8,67.2,3.7,,91.1
226,보은,2021-08-05,27.7,22.8,33.6,,79.4,10.6,,24.9,13.9,0.7,,92.9
226,보은,2021-08-06,26.5,22.3,33.9,0.0,81.8,7.9,,24.5,22.5,0.0,,92.9
226,보은,2021-08-07,26.4,21.7,32.7,,80.6,6.9,,22.0,26.2,0.0,,98.0
226,보은,2021-08-08,24.5,22.2,28.4,0.0,86.3,0.0,,22.5,37.5,0.0,,98.0
226,보은,2021-08-09,25.8,21.5,31.3,,75.1,11.1,,25.2,14.3,1.3,,87.0
226,보은,2021-08-10,23.8,20.7,28.7,24.2,85.3,5.0,,24.2,21.6,0.2,,96.1
226,보은,2021-08-11,24.6,20.6,31.4,,80.8,10.2,,24.4,81.4,0.2,,95.4
226,보은,2021-08-12,24.9,19.9,30.6,,81.8,5.9,,25.8,25.4,0.3,,94.1
226,보은,2021-08-13,24.0,20.6,28.4,,83.1,2.0,,26.6,,3.9,,89.6
226,보은,2021-08-14,23.3,20.8,28.5,0.2,84.1,3.2,,27.1,,5.3,,84.5
226,보은,2021-08-15,24.3,20.6,29.6,,77.6,10.9,,27.1,,6.4,,83.6
226,보은,2021-08-16,23.2,18.6,28.5,,75.9,7.7,,25.9,0.0,5.9,,85.9
226,보은,2021-08-17,23.1,18.9,28.2,,77.5,4.0,,26.2,,8.0,,82.6
226,보은,2021-08-18,22.9,18.6,28.8,,79.8,2.5,,26.2,,8.1,,84.0
226,보은,2021-08-19,22.0,19.4,27.6,2.8,87.4,2.5,,26.2,,10.1,,81.9
226,보은,2021-08-20,23.9,18.9,29.7,,80.9,6.8,,26.4,,10.4,,80.6
226,보은,2021-08-21,23.1,21.6,25.6,52.4,90.1,0.1,,25.9,,8.6,,82.8
226,보은,2021-08-22,23.6,21.0,27.6,0.2,85.0,1.7,,24.7,2.3,1.7,,88.8
226,보은,2021-08-23,21.0,20.3,22.7,48.0,98.0,0.0,,24.8,0.0,7.4,,82.4
226,보은,2021-08-24,23.0,20.3,26.8,22.2,93.5,0.2,,25.3,0.0,8.6,,84.4
226,보은,2021-08-25,22.6,21.3,25.2,26.4,97.8,0.0,,26.8,0.0,8.3,,81.5
226,보은,2021-08-26,24.2,21.0,28.6,0.0,87.1,1.9,,25.5,59.5,2.6,,89.0
226,보은,2021-08-27,20.5,19.4,22.0,19.9,98.9,0.0,,27.1,12.3,2.6,,83.9
226,보은,2021-08-28,21.5,17.2,26.4,0.0,86.8,2.1,,26.1,93.1,6.2,,88.8
226,보은,2021-08-29,21.1,18.7,25.8,17.1,91.3,1.9,,25.3,42.0,1.2,,93.5
226,보은,2021-08-30,20.5,17.4,24.2,0.4,93.5,0.2,,26.3,42.5,2.7,,89.8
226,보은,2021-08-31,21.1,18.5,26.4,3.0,89.9,0.1,,24.6,0.0,2.9,,83.3
226,보은,2021-09-01,21.2,19.9,23.2,52.8,97.0,0.0,,24.0,0.0,10.3,,83.6
226,보은,2021-09-02,21.2,18.9,24.0,0.0,82.6,3.3,,23.5,31.8,0.0,,95.3
226,보은,2021-09-03,21.2,17.1,26.8,,80.3,5.2,,22.3,53.8,3.5,,82.5
226,보은,2021-09-04,20.1,14.3,27.1,,81.0,9.0,,21.2,,8.9,,80.8
226,보은,2021-09-05,19.6,14.4,24.6,0.9,86.9,1.4,,19.6,,0.0,,86.5
226,보은,2021-09-06,19.8,16.8,23.9,19.0,87.3,0.0,,19.5,17.7,0.0,,91.5
226,보은,2021-09-07,20.2,18.1,22.3,12.7,93.5,0.0,,18.9,22.2,0.0,,90.5
226,보은,2021-09-08,20.3,16.5,25.5,0.8,90.0,3.2,,22.3,0.2,8.2,,77.1
226,보은,2021-09-09,20.1,15.9,27.6,,87.4,4.7,,20.5,23.4,6.2,,86.1
226,보은,2021-09-10,21.1,17.0,27.0,,87.9,2.5,,20.6,,6.7,,86.8
226,보은,2021-09-11,21.7,17.7,29.0,,84.0,9.0,,20.0,0.2,0.0,,84.9
226,보은,2021-09-12,21.8,16.6,27.9,,85.9,6.8,,18.6,6.9,0.0,,94.5
226,보은,2021-09-13,21.4,18.0,26.2,,78.3,5.9,,19.9,,8.3,,81.6
226,보은,2021-09-14,20.7,17.0,24.6,,73.0,2.5,,18.9,,6.7,,86.6
226,보은,2021-09-15,21.4,16.4,27.2,,67.0,7.9,,20.5,0.0,5.6,,85.9
226,보은,2021-09-16,20.5,14.0,26.1,0.0,76.0,6.6,,20.4,6.0,0.0,,93.4
226,보은,2021-09-17,19.2,17.5,21.9,8.6,89.3,0.3,,19.9,0.0,0.0,,91.8
226,보은,2021-09-18,19.8,15.7,27.3,,85.3,7.7,,18.2,,6.5,,78.4
226,보은,2021-09-19,19.7,14.4,26.2,,80.6,10.8,,16.5,,5.6,,86.0
226,보은,2021-09-20,20.7,14.4,25.5,,79.0,9.8,,15.6,,10.9,,78.3
226,보은,2021-09-21,21.3,18.1,25.4,35.9,86.6,1.9,,14.8,,9.4,,79.8
226,보은,2021-09-22,20.0,15.5,26.3,8.2,82.8,6.5,,16.3,,6.8,,76.5
226,보은,2021-09-23,18.1,13.2,24.7,,81.9,6.0,,16.2,,2.5,,80.1
226,보은,2021-09-24,18.3,12.6,25.7,,81.8,8.6,,16.8,,6.6,,84.4
226,보은,2021-09-25,18.6,13.6,22.8,,82.8,0.2,,17.0,,4.3,,83.8
226,보은,2021-09-26,18.9,13.9,24.0,,80.3,0.7,,15.9,,5.6,,81.5
226,보은,2021-09-27,19.5,14.7,25.0,0.1,80.3,5.3,,16.1,,6.4,,84.1
226,보은,2021-09-28,19.9,17.4,24.1,1.2,85.0,0.4,,15.6,,10.3,,82.6
226,보은,2021-09-29,20.0,18.6,22.4,22.0,98.3,0.0,,15.3,,5.4,,82.5
226,보은,2021-09-30,20.0,15.7,27.2,,85.6,9.4,,16.0,,7.4,,84.3
226,보은,2021-10-01,19.5,14.3,26.9,0.1,85.5,7.7,,17.3,,8.0,,82.3
226,보은,2021-10-02,18.7,13.2,26.4,0.5,83.6,9.6,,18.3,,5.0,,79.4
226,보은,2021-10-03,19.7,13.9,29.5,,83.5,7.4,,17.8,1.8,1.0,,90.6
226,보은,2021-10-04,19.8,13.6,27.7,,87.9,4.4,,16.6,0.5,0.8,,76.8
226,보은,2021-10-05,20.4,16.1,28.1,,84.3,7.0,,11.2,,10.1,,73.3
226,보은,2021-10-06,19.6,14.7,26.5,,85.9,5.0,,11.1,,10.2,,78.3
226,보은,2021-10-07,18.0,15.2,23.6,2.1,94.8,0.6,,14.3,,7.1,,73.0
226,보은,2021-10-08,18.8,16.9,21.0,0.3,95.5,0.0,,14.7,,10.2,,63.9
226,보은,2021-10-09,20.9,17.7,26.8,0.0,88.8,4.4,,15.1,,10.1,,66.5
226,보은,2021-10-10,21.0,16.4,28.1,1.3,85.6,4.2,,14.5,,9.1,,76.3
226,보은,2021-10-11,14.5,12.1,16.5,12.8,92.8,0.0,,14.1,,4.4,,82.0
226,보은,2021-10-12,15.2,14.4,16.5,0.1,83.6,0.0,,14.6,0.5,3.4,,82.1
226,보은,2021-10-13,17.5,14.2,21.8,,79.9,2.5,,9.9,,4.7,,78.0
226,보은,2021-10-14,17.2,12.0,24.8,,84.4,7.9,,9.2,,3.2,,77.4
226,보은,2021-10-15,17.0,14.2,20.9,10.2,93.0,0.3,,8.7,,6.6,,70.6
226,보은,2021-10-16,11.4,4.5,16.5,5.4,67.0,0.0,,9.2,,0.5,,83.4
226,보은,2021-10-17,4.2,-1.2,11.7,,64.4,9.8,,9.5,,6.5,,82.5
226,보은,2021-10-18,6.8,-1.7,16.6,,76.8,9.7,,8.5,,7.7,,81.1
226,보은,2021-10-19,8.8,3.5,14.6,1.0,84.6,4.1,,9.9,,8.6,,82.0
226,보은,2021-10-20,6.2,0.8,15.1,,83.8,6.5,,10.0,,8.5,,77.5
226,보은,2021-10-21,6.6,0.1,15.8,,84.3,7.1,,10.4,0.2,0.0,,88.9
226,보은,2021-10-22,6.9,1.2,16.0,,80.6,6.8,,10.9,,0.3,,81.1
226,보은,2021-10-23,7.1,0.4,17.9,,78.5,8.1,,7.1,,8.9,,69.8
226,보은,2021-10-24,7.7,0.8,17.7,,79.6,9.5,,6.0,,9.6,,65.1
226,보은,2021-10-25,7.6,1.2,17.7,,79.4,8.6,,8.1,,8.4,,78.6
226,보은,2021-10-26,8.4,1.1,18.3,,84.1,9.0,,9.2,,8.7,,80.3
226,보은,2021-10-27,10.0,3.7,18.7,,77.1,7.3,,9.4,,6.8,,83.6
226,보은,2021-10-28,8.6,0.3,19.4,,75.0,9.4,,10.9,,5.4,,70.0
226,보은,2021-10-29,9.9,3.4,19.0,,77.9,9.2,,6.4,,8.6,,69.8
226,보은,2021-10-30,9.5,4.6,17.2,,83.6,1.4,,7.7,,8.4,,73.3
226,보은,2021-10-31,10.0,2.9,19.8,,83.6,7.0,,9.2,,7.1,,76.9
226,보은,2021-11-01,10.9,6.4,18.3,,83.8,4.2,,10.5,6.1,0.0,,94.5
226,보은,2021-11-02,9.5,4.6,17.9,,80.3,6.4,,8.5,,6.9,,74.3
226,보은,2021-11-03,7.9,2.1,16.9,,81.0,8.5,,4.5,0.4,6.3,,60.0
226,보은,2021-11-04,10.2,3.5,19.1,,80.0,8.1,,2.4,,9.1,,57.0
226,보은,2021-11-05,9.5,4.0,19.6,,83.0,5.3,,5.5,,7.6,,69.3
226,보은,2021-11-06,10.1,3.2,19.6,,78.0,6.9,,9.9,0.4,0.0,,80.4
226,보은,2021-11-07,12.8,3.9,19.9,,71.8,7.3,,10.8,,5.0,,76.4
226,보은,2021-11-08,10.1,5.9,15.6,15.4,80.3,0.4,,7.3,,9.0,,55.3
226,보은,2021-11-09,7.0,5.4,10.2,1.4,77.8,1.7,,5.0,,8.8,,51.1
226,보은,2021-11-10,4.7,1.7,6.3,2.1,89.1,0.0,,5.3,,8.8,,63.1
226,보은,2021-11-11,5.2,0.7,10.3,2.7,79.3,3.0,,5.2,,8.7,,66.9
226,보은,2021-11-12,3.8,-0.5,8.6,0.8,79.8,4.0,,5.8,,8.6,,65.9
226,보은,2021-11-13,4.7,-2.0,14.0,,84.0,4.3,,6.7,,7.7,,79.4
226,보은,2021-11-14,6.9,0.3,16.5,,79.9,4.9,,8.0,,6.7,,81.1
226,보은,2021-11-15,6.3,0.6,15.1,,82.5,5.8,,8.6,,8.3,,79.9
226,보은,2021-11-16,5.2,-0.4,14.9,,74.8,8.1,,9.4,,6.5,,77.6
226,보은,2021-11-17,4.8,-2.1,13.6,,76.0,7.7,,13.7,2.2,2.3,,82.5
226,보은,2021-11-18,7.6,0.6,15.9,,81.6,4.2,,15.5,2.1,0.0,,90.9
226,보은,2021-11-19,9.5,5.5,16.6,,87.9,3.3,,15.2,22.3,0.1,,87.5
226,보은,2021-11-20,8.4,3.4,16.3,,87.8,3.6,,5.8,,0.0,,77.5
226,보은,2021-11-21,7.8,2.7,14.7,,86.1,0.3,,6.1,,7.5,,75.5
226,보은,2021-11-22,3.7,0.8,9.6,4.6,81.9,2.8,,6.7,3.5,0.0,,84.0
226,보은,2021-11-23,1.1,-2.3,4.0,0.0,73.4,2.8,,2.3,,6.7,,69.1
226,보은,2021-11-24,3.3,-2.0,10.9,,68.8,6.3,,2.7,,3.2,,66.9
226,보은,2021-11-25,5.2,-0.8,12.9,,73.1,5.6,,2.4,,7.8,,75.5
226,보은,2021-11-26,2.8,-4.0,9.9,,69.6,7.4,,4.5,,6.6,,71.9
226,보은,2021-11-27,1.9,-3.6,11.0,,69.1,7.9,,4.2,,0.6,,71.0
226,보은,2021-11-28,2.0,-5.8,12.5,,70.1,6.5,,1.5,,7.7,,56.6
226,보은,2021-11-29,3.4,-4.2,13.1,,76.9,5.5,,0.8,,0.4,,72.9
226,보은,2021-11-30,4.1,-0.5,9.6,17.9,89.3,0.0,,-0.8,,7.7,,74.1
226,보은,2021-12-01,-0.3,-4.1,2.5,0.0,56.4,7.2,,-0.7,,7.7,,62.9
226,보은,2021-12-02,-0.4,-7.6,6.2,0.3,74.4,6.7,,1.2,,5.8,,59.9
226,보은,2021-12-03,2.4,-0.7,7.3,1.0,70.1,7.4,,-0.3,,7.8,,66.5
226,보은,2021-12-04,-0.8,-5.2,4.6,,76.9,2.1,,-2.1,,7.6,,68.9
226,보은,2021-12-05,0.2,-5.9,10.2,,78.4,7.7,,-1.4,,0.8,,83.9
226,보은,2021-12-06,2.8,-3.8,12.1,,81.0,5.7,,-0.1,,6.3,,83.6
226,보은,2021-12-07,2.8,-3.3,12.8,,79.6,7.4,,1.0,,1.0,,74.9
226,보은,2021-12-08,2.9,-3.4,12.6,,81.8,7.5,,-1.6,,7.6,,66.1
226,보은,2021-12-09,3.2,-3.2,11.1,,85.8,2.8,,-0.8,,6.9,,62.4
226,보은,2021-12-10,4.5,-0.6,7.7,1.8,97.8,0.0,,3.2,,1.9,,70.8
226,보은,2021-12-11,5.8,1.7,10.1,,86.3,1.7,,2.9,,3.5,,79.5
226,보은,2021-12-12,2.4,-3.4,8.0,,69.1,6.1,,2.1,,7.4,,56.6
226,보은,2021-12-13,-3.7,-8.8,2.5,,56.9,7.7,,-2.2,2.2,0.0,,79.5
226,보은,2021-12-14,0.8,-7.5,7.3,0.1,76.4,2.0,,-6.0,,7.7,,47.5
226,보은,2021-12-15,4.8,0.4,10.9,0.2,91.9,0.1,,-6.9,,7.7,,51.0
226,보은,2021-12-16,4.2,0.8,10.6,,83.6,1.9,,-7.9,,7.6,,59.5
226,보은,2021-12-17,-3.1,-9.3,5.7,0.2,52.4,4.7,,-6.7,,7.6,,63.9
226,보은,2021-12-18,-5.2,-13.2,1.5,0.1,65.9,7.5,,-2.2,0.3,1.7,,68.5
226,보은,2021-12-19,-0.8,-5.3,4.2,0.6,73.4,7.4,,-5.5,,7.6,,54.1
226,보은,2021-12-20,2.6,-5.3,10.6,,80.0,2.0,,-4.6,,7.6,,61.4
226,보은,2021-12-21,4.3,-1.9,12.5,0.0,76.3,2.9,,-2.3,,4.9,,73.0
226,보은,2021-12-22,0.4,-5.8,9.7,,67.0,8.5,,-1.3,,6.6,,77.1
226,보은,2021-12-23,-0.1,-6.7,9.0,,69.8,8.4,,-0.1,,1.4,,82.8
226,보은,2021-12-24,0.4,-3.1,8.1,,75.0,2.6,,2.3,,5.1,,67.9
226,보은,2021-12-25,-8.1,-11.1,-2.7,,51.9,8.7,,-1.0,,5.9,,63.3
226,보은,2021-12-26,-10.3,-14.3,-5.0,,52.6,8.7,,-2.4,0.0,1.8,,83.6
226,보은,2021-12-27,-6.1,-14.7,-0.7,,66.4,5.3,,0.0,,2.5,,83.0
226,보은,2021-12-28,-1.8,-6.3,3.2,,83.4,0.2,,1.5,,5.9,,80.6
226,보은,2021-12-29,1.3,-4.7,6.9,0.0,76.0,1.1,,-0.4,1.6,2.2,,86.1
226,보은,2021-12-30,-2.4,-5.2,1.5,2.1,64.4,5.7,,-9.0,1.5,4.8,,73.3
226,보은,2021-12-31,-6.5,-11.2,-1.5,,53.0,8.8,,-10.0,0.0,6.4,,71.6
226,보은,2022-01-01,-6.8,-13.9,1.7,,64.6,8.0,,-7.1,1.1,0.9,,89.5
226,보은,2022-01-02,-3.4,-10.2,4.8,,69.1,5.5,,-6.3,0.0,7.2,,70.5
226,보은,2022-01-03,-4.6,-11.9,2.0,,74.0,8.4,,-6.6,,3.8,,69.6
226,보은,2022-01-04,-1.6,-8.1,3.6,,53.3,8.7,,-5.2,,5.3,,70.6
226,보은,2022-01-05,-2.7,-10.4,4.2,,67.0,0.6,,-4.3,0.2,6.8,,60.9
226,보은,2022-01-06,-2.4,-8.5,4.4,,62.1,8.9,,-8.1,1.0,7.6,,71.8
226,보은,2022-01-07,-4.4,-11.2,5.5,,62.4,8.9,,-13.3,0.7,6.8,,59.3
226,보은,2022-01-08,-1.6,-10.6,5.5,,66.3,8.0,,-14.5,,7.7,,58.1
226,보은,2022-01-09,0.4,-4.9,6.3,,75.3,4.3,,-13.6,,6.7,,69.4
226,보은,2022-01-10,-0.7,-8.1,6.7,0.0,68.9,5.7,,-10.4,,6.5,,67.1
226,보은,2022-01-11,-4.7,-8.2,0.3,0.5,65.3,7.9,,-8.7,,0.0,,76.5
226,보은,2022-01-12,-7.2,-14.0,-1.1,,59.5,8.9,,-4.0,0.4,4.4,,79.3
226,보은,2022-01-13,-5.8,-9.9,-1.6,0.0,56.8,7.9,,1.7,0.0,6.1,,83.3
226,보은,2022-01-14,-6.7,-13.8,1.4,,54.0,8.8,,1.3,,7.7,,63.8
226,보은,2022-01-15,-2.1,-9.5,5.1,,55.8,3.1,,3.5,0.0,0.4,,72.1
226,보은,2022-01-16,-0.4,-5.9,2.7,0.2,60.4,7.9,,-2.0,0.0,5.5,,63.0
226,보은,2022-01-17,-4.0,-10.6,1.5,0.8,64.1,5.8,,-4.2,0.1,7.6,,60.5
226,보은,2022-01-18,-7.2,-14.6,0.3,,58.8,9.1,,-3.7,2.3,1.4,,74.9
226,보은,2022-01-19,-5.3,-13.2,2.5,0.3,72.6,4.2,,-7.8,,6.7,,64.8
226,보은,2022-01-20,-6.1,-12.3,2.5,,68.5,9.1,,-4.2,,8.1,,64.3
226,보은,2022-01-21,-5.1,-13.6,5.7,,59.9,9.1,,3.2,5.6,2.9,,76.5
226,보은,2022-01-22,1.5,-8.0,8.5,0.0,61.0,2.2,,5.6,2.8,0.3,,97.6
226,보은,2022-01-23,3.4,-2.4,10.3,,67.3,4.4,,7.8,,0.0,,78.1
226,보은,2022-01-24,2.9,-4.2,7.8,,61.5,7.0,,5.0,,7.9,,75.5
226,보은,2022-01-25,1.6,0.0,3.8,2.5,89.5,0.0,,4.5,,6.4,,77.9
226,보은,2022-01-26,1.3,-2.9,5.6,,69.9,3.4,,4.0,3.6,0.0,,91.6
226,보은,2022-01-27,-1.8,-7.0,4.8,,64.3,8.8,,1.7,,6.7,,62.8
226,보은,2022-01-28,-3.1,-8.5,3.6,,60.1,9.0,,-2.5,1.9,2.4,,66.3
226,보은,2022-01-29,-3.8,-8.6,2.6,,57.0,9.0,,-7.4,0.1,8.6,,55.5
226,보은,2022-01-30,-4.5,-11.2,3.1,,58.8,9.4,,-2.3,0.0,1.7,,63.0
226,보은,2022-01-31,-3.5,-11.5,4.8,0.0,62.1,9.3,,0.4,,8.0,,65.5
226,보은,2022-02-01,-0.4,-2.4,1.5,0.1,71.4,1.3,,4.8,7.1,1.3,,81.6
226,보은,2022-02-02,-1.4,-4.9,2.2,,54.1,7.2,,-3.9,0.1,9.0,,51.0
226,보은,2022-02-03,-2.4,-6.3,2.3,,53.1,9.5,,-3.6,0.2,9.0,,59.6
226,보은,2022-02-04,-4.3,-8.7,1.2,0.2,65.1,7.6,,-2.3,1.3,9.1,,54.8
226,보은,2022-02-05,-5.9,-10.9,-0.9,0.3,64.1,6.6,,-2.1,,4.9,,67.5
226,보은,2022-02-06,-4.6,-13.0,2.4,,65.1,6.9,,3.4,,2.2,,77.4
226,보은,2022-02-07,-3.1,-11.0,2.3,,52.0,4.2,,4.7,,6.5,,65.6
226,보은,2022-02-08,-2.7,-9.2,5.6,,58.5,7.6,,-2.4,,9.4,,48.1
226,보은,2022-02-09,-1.3,-10.6,7.9,,52.1,8.8,,-1.8,,9.3,,52.8
226,보은,2022-02-10,0.7,-5.3,7.4,,50.0,9.5,,-0.7,,5.0,,77.4
226,보은,2022-02-11,-0.3,-8.4,9.5,,58.1,9.4,,3.3,,6.5,,72.5
226,보은,2022-02-12,2.0,-5.4,11.0,,50.5,9.4,,3.8,,7.7,,66.8
226,보은,2022-02-13,2.6,-3.5,10.1,0.0,67.6,4.4,,4.8,,9.2,,59.1
226,보은,2022-02-14,2.3,-5.3,10.3,0.2,67.4,6.2,,6.6,1.4,1.5,,77.1
226,보은,2022-02-15,-3.2,-6.2,-0.1,0.0,65.8,2.4,,2.3,1.3,3.7,,71.6
226,보은,2022-02-16,-6.2,-8.5,-2.7,0.5,62.1,5.2,,-4.1,1.6,4.7,,72.4
226,보은,2022-02-17,-6.9,-12.9,-0.9,,48.3,9.9,,-7.5,1.1,4.7,,62.9
226,보은,2022-02-18,-3.4,-13.4,6.0,,44.6,9.5,,-6.3,,9.3,,62.8
226,보은,2022-02-19,-0.8,-4.9,3.6,0.0,55.5,2.5,,0.0,,9.6,,71.5
226,보은,2022-02-20,-4.4,-7.2,-0.7,,44.1,10.1,,9.0,,7.8,,65.9
226,보은,2022-02-21,-2.5,-10.9,4.2,0.0,61.1,6.2,,10.1,,9.8,,57.9
226,보은,2022-02-22,-3.0,-7.7,1.9,0.0,48.1,8.8,,7.6,,9.4,,59.5
226,보은,2022-02-23,-5.6,-11.4,0.7,,45.3,10.2,,0.7,,9.7,,41.6
226,보은,2022-02-24,-4.2,-13.4,3.6,,52.6,10.2,,2.4,,6.5,,46.3
226,보은,2022-02-25,0.3,-9.2,9.2,,68.1,7.0,,3.0,0.0,0.0,,70.8
226,보은,2022-02-26,4.3,-2.6,12.1,3.0,68.1,8.3,,6.2,,8.6,,61.1
226,보은,2022-02-27,3.0,-4.9,10.4,,52.9,10.3,,6.4,,7.5,,58.4
226,보은,2022-02-28,3.2,-5.6,12.3,,54.4,6.6,,6.8,0.0,3.2,,68.3
226,보은,2022-03-01,4.0,-0.9,11.7,1.8,79.3,1.7,,8.0,52.5,0.0,,92.1
226,보은,2022-03-02,1.9,-6.2,9.6,,61.3,10.3,,1.6,2.4,1.8,,84.0
226,보은,2022-03-03,3.6,-4.8,12.9,,63.5,8.9,,2.0,,5.6,,76.0
226,보은,2022-03-04,6.7,-4.3,16.4,,60.8,6.8,,3.8,2.9,0.0,,87.4
226,보은,2022-03-05,3.2,-0.6,8.6,,41.4,10.5,,7.4,,7.4,,81.5
226,보은,2022-03-06,1.1,-3.6,7.3,,37.9,10.5,,5.2,,3.6,,76.4
226,보은,2022-03-07,1.4,-6.3,10.2,,45.8,9.7,,4.5,,0.9,,75.8
226,보은,2022-03-08,3.1,-5.5,12.6,,57.9,10.1,,5.5,,9.7,,70.8
226,보은,2022-03-09,5.2,-3.4,15.2,,59.3,10.4,,5.4,,6.0,,64.6
226,보은,2022-03-10,6.6,-2.8,16.8,,46.8,8.6,,6.1,,10.2,,63.5
226,보은,2022-03-11,8.6,-1.1,17.5,,61.5,2.5,,8.7,,8.1,,59.1
226,보은,2022-03-12,13.6,6.4,20.5,0.0,71.5,2.4,,7.2,11.4,0.0,,90.4
226,보은,2022-03-13,12.9,10.8,14.3,43.2,95.9,0.0,,6.9,,4.6,,79.5
226,보은,2022-03-14,9.8,5.9,12.4,4.7,92.4,0.0,,7.3,,5.0,,77.9
226,보은,2022-03-15,8.3,4.1,16.4,,68.9,8.3,,9.5,0.1,7.5,,69.1
226,보은,2022-03-16,9.7,0.7,18.5,,66.5,8.7,,9.6,0.2,10.0,,57.0
226,보은,2022-03-17,8.2,5.2,10.5,7.7,81.1,0.0,,7.5,,10.3,,59.8
226,보은,2022-03-18,5.7,3.7,7.7,2.2,77.5,0.0,,10.1,,9.8,,66.9
226,보은,2022-03-19,2.9,0.5,5.5,11.6,90.9,0.0,,11.6,,7.6,,59.3
226,보은,2022-03-20,4.6,2.1,9.3,,77.0,1.2,,8.1,6.2,0.0,,88.6
